RowIndex,ColumnName,Old,New,Reasons
950,Brand Personality - Target,1:  Family Orientated ; 2:  Approachable ; 3:  Honest ; 4:  Traditional ; 5:  Fun ,1: Family-Oriented; 2: Approachable; 3: Honest; 4: Traditional; 5: Fun,off_topic
972,Brand Personality - Target,1:  Old-Fashioned ; 2:  Snobby ,1: Old-Fashioned; 2: Snobby,off_topic
973,Brand Personality - Target,1:  Trustworthy ; 2:  Leader ; 3:  Stylish ; 4:  Traditional ; 5:  Modern ,1: Trustworthy; 2: Leader; 3: Stylish; 4: Traditional; 5: Modern,off_topic
992,Brand Personality - Target,1:  Stylish ; 2:  Dependable ; 3:  Honest ; 4:  Down-To-Earth ,1: Stylish; 2: Dependable; 3: Honest; 4: Down-to-Earth,off_topic
998,Brand Personality - Target,1:  Interesting ; 2:  Exciting ; 3:  Trendy ; 4:  Family Orientated ; 5:  Modern ,1: Interesting; 2: Exciting; 3: Trendy; 4: Family-Oriented; 5: Modern,off_topic
999,Brand Personality - Target,1:  Family Orientated ; 2:  Down-To-Earth ; 3:  Dull ; 4:  Daggy ; 5:  Interesting ,1: Family-Oriented; 2: Down-to-Earth; 3: Dull; 4: Daggy; 5: Interesting,off_topic
1001,Brand Personality - Target,1:  Dependable ; 2:  Approachable ; 3:  Interesting ; 4:  Fun ; 5:  Family Orientated ,1: Dependable; 2: Approachable; 3: Interesting; 4: Fun; 5: Family-Oriented.,off_topic
1013,Brand Personality - Target,1:  Trendy ; 2:  Honest ; 3:  Family Orientated ; 4:  Friendly ; 5:  Interesting ,1: Trendy; 2: Honest; 3: Family-oriented; 4: Friendly; 5: Interesting,off_topic
1019,Brand Personality - Target,1:  Stylish ; 2:  Dependable ; 3:  Down-To-Earth ; 4:  Honest ; 5:  Family Orientated ,1: Stylish; 2: Dependable; 3: Down-to-Earth; 4: Honest; 5: Family-Oriented,off_topic
1026,Brand Personality - Target,1:  Family Orientated ; 2:  Dependable ; 3:  Approachable ,1: Family-oriented; 2: Dependable; 3: Approachable,off_topic
1032,Brand Personality - Target,1:  Family Orientated ; 2:  Approachable ; 3:  Trustworthy ; 4:  Dependable ,1: Family-Oriented; 2: Approachable; 3: Trustworthy; 4: Dependable,off_topic
1039,Brand Personality - Target,1:  Stylish ; 2:  Family Orientated ; 3:  Modern ; 4:  Down-To-Earth ,1: Stylish; 2: Family-Oriented; 3: Modern; 4: Down-to-Earth,off_topic
1074,Brand Personality - Target,1:  Trustworthy ; 2:  Trendy ; 3:  Supportive ; 4:  Family Orientated ; 5:  Friendly ,1: Trustworthy; 2: Trendy; 3: Supportive; 4: Family-oriented; 5: Friendly.,off_topic
1079,Brand Personality - Target,1:  Friendly ; 2:  Stylish ; 3:  Trendy ; 4:  Interesting ; 5:  Modern ,1: Friendly; 2: Stylish; 3: Trendy; 4: Interesting; 5: Modern,off_topic
1080,Brand Personality - Target,1:  Family Orientated ; 2:  Trustworthy ; 3:  Modern ; 4:  Stylish ; 5:  Leader ,1: Family-Oriented; 2: Trustworthy; 3: Modern; 4: Stylish; 5: Leader,off_topic
1088,Brand Personality - Target,1:  Modern ; 2:  Trendy ; 3:  Traditional ; 4:  Fun ; 5:  Youthful ,1: Modern; 2: Trendy; 3: Traditional; 4: Fun; 5: Youthful,off_topic
1089,Brand Personality - Target,1:  Boring ; 2:  Dull ; 3:  Youthful ; 4:  Daggy ,1: Boring; 2: Dull; 3: Youthful; 4: Daggy,off_topic
1091,Brand Personality - Target,1:  Dull ; 2:  Traditional ,1: Dull; 2: Traditional,off_topic
1096,Brand Personality - Target,1:  Trustworthy ; 2:  Family Orientated ; 3:  Stylish ; 4:  Dependable ,1: Trustworthy; 2: Family-oriented; 3: Stylish; 4: Dependable.,off_topic
1107,Brand Personality - Target,1:  Dependable ; 2:  Trendy ; 3:  Trustworthy ; 4:  Leader ; 5:  Honest ,1: Dependable; 2: Trendy; 3: Trustworthy; 4: Leader; 5: Honest,off_topic
1123,Brand Personality - Target,1:  Friendly ; 2:  Interesting ; 3:  Dependable ; 4:  Stylish ; 5:  Trendy ,1: Friendly; 2: Interesting; 3: Dependable; 4: Stylish; 5: Trendy,off_topic
1136,Brand Personality - Target,1:  Youthful ; 2:  Dependable ; 3:  Friendly ; 4:  Modern ; 5:  Stylish ,1: Youthful; 2: Dependable; 3: Friendly; 4: Modern; 5: Stylish,off_topic
1139,Brand Personality - Target,1:  Approachable ; 2:  Trendy ; 3:  Family Orientated ; 4:  Modern ,1: Approachable; 2: Trendy; 3: Family-oriented; 4: Modern,off_topic
1141,Brand Personality - Target,1:  Down-To-Earth ; 2:  Family Orientated ; 3:  Approachable ; 4:  Stylish ; 5:  Exciting ,1: Down-to-Earth; 2: Family-Oriented; 3: Approachable; 4: Stylish; 5: Exciting.,off_topic
1149,Brand Personality - Target,1:  Traditional ; 2:  Family Orientated ; 3:  Caring ; 4:  Trustworthy ; 5:  Interesting ,1: Traditional; 2: Family-oriented; 3: Caring; 4: Trustworthy; 5: Interesting,off_topic
1155,Brand Personality - Target,1:  Vibrant ; 2:  Youthful ; 3:  Modern ; 4:  Trendy ,1: Vibrant; 2: Youthful; 3: Modern; 4: Trendy,off_topic
1157,Brand Personality - Target,1:  Family Orientated ; 2:  Trendy ; 3:  Stylish ; 4:  Interesting ; 5:  Vibrant ,1: Family-Oriented; 2: Trendy; 3: Stylish; 4: Interesting; 5: Vibrant,off_topic
1168,Brand Personality - Target,1:  Trustworthy ; 2:  Family Orientated ; 3:  Honest ; 4:  Interesting ; 5:  Stylish ,1: Trustworthy; 2: Family-Oriented; 3: Honest; 4: Interesting; 5: Stylish,off_topic
1169,Brand Personality - Target,1:  Dull ; 2:  Boring ; 3:  Old-Fashioned ,No specific feedback provided.,off_topic
1175,Brand Personality - Target,1:  Trendy ; 2:  Family Orientated ; 3:  Modern ; 4:  Trustworthy ; 5:  Stylish ,1: Trendy; 2: Family-Oriented; 3: Modern; 4: Trustworthy; 5: Stylish,off_topic
1176,Brand Personality - Target,1:  Boring ; 2:  Dull ,No specific feedback provided.,off_topic
1178,Brand Personality - Target,1:  Trendy ; 2:  Interesting ; 3:  Youthful ; 4:  Modern ; 5:  Vibrant ,1: Trendy; 2: Interesting; 3: Youthful; 4: Modern; 5: Vibrant,off_topic
1184,Brand Personality - Target,1:  Traditional ; 2:  Family Orientated ; 3:  Approachable ,1: Traditional; 2: Family-Oriented; 3: Approachable,off_topic
1188,Brand Personality - Target,1:  Dull ; 2:  Boring ; 3:  Old-Fashioned ; 4:  Frumpy ; 5:  Daggy ,No specific feedback provided.,off_topic
1189,Brand Personality - Target,1:  Tacky ; 2:  Dull ; 3:  Old-Fashioned ; 4:  Frumpy ; 5:  Daggy ,No specific feedback provided.,off_topic
1193,Brand Personality - Target,1:  Stylish ; 2:  Down-To-Earth ; 3:  Friendly ; 4:  Approachable ; 5:  Trustworthy ,1: Stylish; 2: Down-to-Earth; 3: Friendly; 4: Approachable; 5: Trustworthy,off_topic
1197,Brand Personality - Target,1:  Trustworthy ; 2:  Youthful ; 3:  Family Orientated ; 4:  Dependable ,1: Trustworthy; 2: Youthful; 3: Family-Oriented; 4: Dependable,off_topic
1198,Brand Personality - Target,1:  Dependable ; 2:  Friendly ; 3:  Family Orientated ; 4:  Honest ; 5:  Approachable ,1: Dependable; 2: Friendly; 3: Family-Oriented; 4: Honest; 5: Approachable,off_topic
1205,Brand Personality - Target,1:  Stylish ; 2:  Modern ; 3:  Dependable ,1: Stylish; 2: Modern; 3: Dependable,off_topic
5,Brand Personality - Big W,1:  Approachable ; 2:  Honest ; 3:  Friendly ; 4:  Dependable ; 5:  Trustworthy ,1: Approachable; 2: Honest; 3: Friendly; 4: Dependable; 5: Trustworthy,off_topic
6,Brand Personality - Big W,1:  Vibrant ; 2:  Family Orientated ; 3:  Trendy ; 4:  Exciting ; 5:  Modern ,1: Vibrant; 2: Family-oriented; 3: Trendy; 4: Exciting; 5: Modern,off_topic
7,Brand Personality - Big W,1:  Traditional ; 2:  Friendly ; 3:  Dependable ; 4:  Honest ; 5:  Interesting ,1: Traditional; 2: Friendly; 3: Dependable; 4: Honest; 5: Interesting,off_topic
10,Brand Personality - Big W,1:  Trustworthy ; 2:  Down-To-Earth ; 3:  Supportive ; 4:  Daggy ; 5:  Modern ,1: Trustworthy; 2: Down-to-earth; 3: Supportive; 4: Daggy; 5: Modern,off_topic
11,Brand Personality - Big W,1:  Leader ,1: Leader,short_or_nonanswer
12,Brand Personality - Big W,1:  Trendy ; 2:  Supportive ; 3:  Stylish ; 4:  Family Orientated ; 5:  Traditional ,1: Trendy; 2: Supportive; 3: Stylish; 4: Family-oriented; 5: Traditional,off_topic
21,Brand Personality - Big W,1:  Trustworthy ; 2:  Down-To-Earth ; 3:  Youthful ; 4:  Approachable ; 5:  Vibrant ,1: Trustworthy; 2: Down-to-earth; 3: Youthful; 4: Approachable; 5: Vibrant,off_topic
26,Brand Personality - Big W,1:  Exciting ; 2:  Interesting ; 3:  Friendly ; 4:  Family Orientated ; 5:  Vibrant ,1: Exciting; 2: Interesting; 3: Friendly; 4: Family-oriented; 5: Vibrant.,off_topic
27,Brand Personality - Big W,1:  Friendly ; 2:  Interesting ; 3:  Trustworthy ; 4:  Modern ; 5:  Supportive ,1: Friendly; 2: Interesting; 3: Trustworthy; 4: Modern; 5: Supportive,off_topic
33,Brand Personality - Big W,1:  Friendly ; 2:  Family Orientated ; 3:  Dependable ,1: Friendly; 2: Family-oriented; 3: Dependable,off_topic
45,Brand Personality - Big W,1:  Honest ; 2:  Caring ; 3:  Family Orientated ,1: Honest; 2: Caring; 3: Family-oriented.,off_topic
58,Brand Personality - Big W,1:  Modern ; 2:  Interesting ; 3:  Youthful ; 4:  Trendy ; 5:  Exciting ,1: Modern; 2: Interesting; 3: Youthful; 4: Trendy; 5: Exciting.,off_topic
64,Brand Personality - Big W,1:  Down-To-Earth ; 2:  Traditional ; 3:  Trustworthy ; 4:  Family Orientated ; 5:  Approachable ,1: Down-to-earth; 2: Traditional; 3: Trustworthy; 4: Family-oriented; 5: Approachable.,off_topic
78,Brand Personality - Big W,1:  Approachable ; 2:  Family Orientated ; 3:  Honest ; 4:  Down-To-Earth ; 5:  Fun ,1: Approachable; 2: Family-oriented; 3: Honest; 4: Down-to-earth; 5: Fun,off_topic
79,Brand Personality - Big W,1:  Boring ; 2:  Dull ; 3:  Daggy ; 4:  Tacky ,1: Boring; 2: Dull; 3: Daggy; 4: Tacky,off_topic
94,Brand Personality - Big W,1:  Friendly ; 2:  Supportive ; 3:  Family Orientated ; 4:  Vibrant ; 5:  Outgoing ,1: Friendly; 2: Supportive; 3: Family-oriented; 4: Vibrant; 5: Outgoing.,off_topic
124,Brand Personality - Big W,1:  Family Orientated ; 2:  Traditional ; 3:  Down-To-Earth ; 4:  Approachable ,1: Family-oriented; 2: Traditional; 3: Down-to-earth; 4: Approachable,off_topic
131,Brand Personality - Big W,1:  Dependable ; 2:  Caring ; 3:  Old-Fashioned ; 4:  Interesting ; 5:  Supportive ,1: Dependable; 2: Caring; 3: Old-fashioned; 4: Interesting; 5: Supportive,off_topic
134,Brand Personality - Big W,1:  Friendly ; 2:  Down-To-Earth ; 3:  Honest ; 4:  Traditional ; 5:  Caring ,1: Friendly; 2: Down-to-Earth; 3: Honest; 4: Traditional; 5: Caring,off_topic
135,Brand Personality - Big W,1:  Family Orientated ; 2:  Trustworthy ; 3:  Trendy ; 4:  Modern ; 5:  Interesting ,1: Family-oriented; 2: Trustworthy; 3: Trendy; 4: Modern; 5: Interesting,off_topic
144,Brand Personality - Big W,1:  Family Orientated ; 2:  Approachable ; 3:  Modern ; 4:  Traditional ; 5:  Friendly ,1: Family-oriented; 2: Approachable; 3: Modern; 4: Traditional; 5: Friendly.,off_topic
151,Brand Personality - Big W,1:  Family Orientated ; 2:  Interesting ; 3:  Old-Fashioned ; 4:  Youthful ; 5:  Friendly ,1: Family-Oriented; 2: Interesting; 3: Old-Fashioned; 4: Youthful; 5: Friendly,off_topic
152,Brand Personality - Big W,1:  Family Orientated ; 2:  Trustworthy ; 3:  Caring ; 4:  Friendly ; 5:  Approachable ,1: Family-oriented; 2: Trustworthy; 3: Caring; 4: Friendly; 5: Approachable,off_topic
155,Brand Personality - Big W,1:  Old-Fashioned ; 2:  Family Orientated ; 3:  Approachable ; 4:  Daggy ; 5:  Interesting ,1: Old-fashioned; 2: Family-oriented; 3: Approachable; 4: Daggy; 5: Interesting,off_topic
171,Brand Personality - Big W,1:  Approachable ; 2:  Trustworthy ; 3:  Exciting ,1: Approachable; 2: Trustworthy; 3: Exciting,off_topic
172,Brand Personality - Big W,1:  Friendly ; 2:  Youthful ; 3:  Dependable ; 4:  Modern ; 5:  Interesting ,1: Friendly; 2: Youthful; 3: Dependable; 4: Modern; 5: Interesting,off_topic
199,Brand Personality - Big W,1:  Family Orientated ; 2:  Traditional ; 3:  Trustworthy ,1. Family-oriented; 2. Traditional; 3. Trustworthy,off_topic
206,Brand Personality - Big W,1:  Dull ; 2:  Daggy ; 3:  Boring ; 4:  Outgoing ; 5:  Youthful ,1: Dull; 2: Daggy; 3: Boring; 4: Outgoing; 5: Youthful,off_topic
214,Brand Personality - Big W,1:  Dependable ; 2:  Traditional ; 3:  Family Orientated ; 4:  Honest ,1: Dependable; 2: Traditional; 3: Family-oriented; 4: Honest,off_topic
219,Brand Personality - Big W,1:  Family Orientated ; 2:  Frumpy ; 3:  Traditional ; 4:  Old-Fashioned ; 5:  Daggy ,1: Family-Oriented; 2: Frumpy; 3: Traditional; 4: Old-Fashioned; 5: Daggy,off_topic
220,Brand Personality - Big W,1:  Down-To-Earth ; 2:  Family Orientated ,1: Down-to-earth; 2: Family-oriented,off_topic
228,Brand Personality - Big W,1:  Exciting ; 2:  Trustworthy ; 3:  Outgoing ; 4:  Approachable ,1: Exciting; 2: Trustworthy; 3: Outgoing; 4: Approachable,off_topic
231,Brand Personality - Big W,1:  Traditional ; 2:  Tacky ; 3:  Dull ; 4:  Boring ; 5:  Family Orientated ,1: Traditional; 2: Tacky; 3: Dull; 4: Boring; 5: Family-oriented.,off_topic
256,Brand Personality - Big W,1:  Family Orientated ; 2:  Down-To-Earth ; 3:  Trustworthy ; 4:  Dependable ; 5:  Traditional ,1: Family Oriented; 2: Down-to-Earth; 3: Trustworthy; 4: Dependable; 5: Traditional,off_topic
273,Brand Personality - Big W,1:  Daggy ; 2:  Dull ,No specific feedback provided.,off_topic
306,Brand Personality - Big W,1:  Traditional ; 2:  Boring ,1: Traditional; 2: Boring,off_topic
362,Brand Personality - Big W,1:  Dull ; 2:  Frumpy ; 3:  Daggy ; 4:  Boring ,1: Dull; 2: Frumpy; 3: Daggy; 4: Boring,off_topic
400,Brand Personality - Big W,1:  Vibrant ; 2:  Trendy ; 3:  Honest ,1: Vibrant; 2: Trendy; 3: Honest,off_topic
440,Brand Personality - Big W,,No specific feedback provided.,
455,Brand Personality - Big W,1:  Family Orientated ; 2:  Approachable ; 3:  Stylish ; 4:  Down-To-Earth ; 5:  Modern ,1: Family Oriented; 2: Approachable; 3: Stylish; 4: Down-to-Earth; 5: Modern,off_topic
480,Brand Personality - Big W,1:  Family Orientated ; 2:  Stylish ; 3:  Dependable ; 4:  Friendly ; 5:  Approachable ,1: Family Oriented; 2: Stylish; 3: Dependable; 4: Friendly; 5: Approachable,off_topic
485,Brand Personality - Big W,1:  Tacky ; 2:  Old-Fashioned ; 3:  Frumpy ; 4:  Dull ; 5:  Daggy ,1: Tacky; 2: Old-Fashioned; 3: Frumpy; 4: Dull; 5: Daggy,off_topic
542,Brand Personality - Big W,1:  Down-To-Earth ; 2:  Family Orientated ; 3:  Fun ; 4:  Caring ; 5:  Approachable ,1: Down-to-earth; 2: Family-oriented; 3: Fun; 4: Caring; 5: Approachable,off_topic
549,Brand Personality - Big W,1:  Old-Fashioned ; 2:  Tacky ; 3:  Dull ; 4:  Boring ; 5:  Traditional ,1: Old-fashioned; 2: Tacky; 3: Dull; 4: Boring; 5: Traditional,off_topic
553,Brand Personality - Big W,1:  Dependable ,No specific feedback provided.,short_or_nonanswer
560,Brand Personality - Big W,1:  Approachable ; 2:  Family Orientated ; 3:  Modern ; 4:  Tacky ,1: Approachable; 2: Family-oriented; 3: Modern; 4: Tacky,off_topic
598,Brand Personality - Big W,1:  Boring ,No specific feedback provided.,short_or_nonanswer
613,Brand Personality - Big W,1:  Old-Fashioned ; 2:  Dull ; 3:  Boring ; 4:  Family Orientated ,1: Old-fashioned; 2: Dull; 3: Boring; 4: Family-oriented,off_topic
622,Brand Personality - Big W,1:  Approachable ; 2:  Trendy ; 3:  Family Orientated ,1: Approachable; 2: Trendy; 3: Family-oriented,off_topic
726,Brand Personality - Big W,,1: Youthful; 2: Friendly; 3: Supportive; 4: Approachable; 5: Trustworthy,
735,Brand Personality - Big W,1:  Dependable ; 2:  Approachable ; 3:  Trustworthy ; 4:  Stylish ; 5:  Friendly ,1: Dependable; 2: Approachable; 3: Trustworthy; 4: Stylish; 5: Friendly,off_topic
749,Brand Personality - Big W,1:  Daggy ; 2:  Family Orientated ; 3:  Caring ; 4:  Honest ; 5:  Traditional ,1: Daggy; 2: Family-oriented; 3: Caring; 4: Honest; 5: Traditional,off_topic
757,Brand Personality - Big W,1:  Family Orientated ; 2:  Dull ; 3:  Frumpy ,1: Family-oriented; 2: Dull; 3: Frumpy,off_topic
782,Brand Personality - Big W,1:  Boring ,No specific feedback provided.,short_or_nonanswer
788,Brand Personality - Big W,1:  Traditional ; 2:  Dull ; 3:  Boring ; 4:  Family Orientated ; 5:  Trustworthy ,1: Traditional; 2: Dull; 3: Boring; 4: Family-oriented; 5: Trustworthy,off_topic
802,Brand Personality - Big W,1:  Family Orientated ,1: Family-oriented,off_topic
803,Brand Personality - Big W,1:  Trustworthy ; 2:  Trendy ; 3:  Family Orientated ; 4:  Exciting ; 5:  Fun ,1: Trustworthy; 2: Trendy; 3: Family-Oriented; 4: Exciting; 5: Fun,off_topic
806,Brand Personality - Big W,1:  Family Orientated ; 2:  Dependable ; 3:  Trustworthy ; 4:  Fun ,1: Family-Oriented; 2: Dependable; 3: Trustworthy; 4: Fun,off_topic
813,Brand Personality - Big W,1:  Traditional ; 2:  Trustworthy ; 3:  Supportive ,1: Traditional; 2: Trustworthy; 3: Supportive,off_topic
824,Brand Personality - Big W,1:  Traditional ; 2:  Daggy ,1: Traditional; 2: Daggy,off_topic
829,Brand Personality - Big W,1:  Daggy ; 2:  Friendly ; 3:  Family Orientated ; 4:  Dependable ; 5:  Approachable ,1: Daggy; 2: Friendly; 3: Family-Oriented; 4: Dependable; 5: Approachable,off_topic
846,Brand Personality - Big W,1:  Frumpy ; 2:  Dull ; 3:  Daggy ; 4:  Tacky ; 5:  Boring ,1: Frumpy; 2: Dull; 3: Daggy; 4: Tacky; 5: Boring,off_topic
886,Brand Personality - Big W,1:  Family Orientated ; 2:  Approachable ; 3:  Down-To-Earth ; 4:  Traditional ; 5:  Dull ,1: Family-Oriented; 2: Approachable; 3: Down-To-Earth; 4: Traditional; 5: Dull,off_topic
889,Brand Personality - Big W,1:  Traditional ; 2:  Outgoing ; 3:  Supportive ; 4:  Down-To-Earth ; 5:  Dependable ,1: Traditional; 2: Outgoing; 3: Supportive; 4: Down-To-Earth; 5: Dependable,off_topic
894,Brand Personality - Big W,1:  Dependable ; 2:  Friendly ; 3:  Approachable ; 4:  Family Orientated ; 5:  Down-To-Earth ,1: Dependable; 2: Friendly; 3: Approachable; 4: Family-Oriented; 5: Down-To-Earth,off_topic
896,Brand Personality - Big W,1:  Dependable ; 2:  Family Orientated ; 3:  Down-To-Earth ,1: Dependable; 2: Family-Oriented; 3: Down-To-Earth,off_topic
898,Brand Personality - Big W,1:  Dependable ; 2:  Family Orientated ; 3:  Traditional ; 4:  Supportive ,1: Dependable; 2: Family-Oriented; 3: Traditional; 4: Supportive,off_topic
901,Brand Personality - Big W,1:  Trustworthy ; 2:  Supportive ; 3:  Exciting ; 4:  Youthful ; 5:  Trendy ,1: Trustworthy; 2: Supportive; 3: Exciting; 4: Youthful; 5: Trendy,off_topic
902,Brand Personality - Big W,1:  Dependable ; 2:  Modern ; 3:  Approachable ; 4:  Family Orientated ; 5:  Trendy ,1: Dependable; 2: Modern; 3: Approachable; 4: Family-Oriented; 5: Trendy,off_topic
904,Brand Personality - Big W,1:  Trustworthy ; 2:  Honest ; 3:  Family Orientated ; 4:  Exciting ; 5:  Friendly ,1: Trustworthy; 2: Honest; 3: Family-Oriented; 4: Exciting; 5: Friendly,off_topic
905,Brand Personality - Big W,1:  Youthful ; 2:  Family Orientated ; 3:  Dependable ; 4:  Approachable ; 5:  Interesting ,1: Youthful; 2: Family-Oriented; 3: Dependable; 4: Approachable; 5: Interesting,off_topic
925,Brand Personality - Big W,1:  Supportive ; 2:  Old-Fashioned ,1: Supportive; 2: Old-Fashioned,off_topic
933,Brand Personality - Big W,1:  Traditional ; 2:  Dependable ; 3:  Family Orientated ; 4:  Frumpy ; 5:  Old-Fashioned ,1: Traditional; 2: Dependable; 3: Family-Oriented; 4: Frumpy; 5: Old-Fashioned,off_topic
941,Brand Personality - Big W,1:  Frumpy ; 2:  Boring ; 3:  Traditional ; 4:  Honest ; 5:  Approachable ,1: Frumpy; 2: Boring; 3: Traditional; 4: Honest; 5: Approachable,off_topic
944,Brand Personality - Big W,1:  Modern ; 2:  Supportive ; 3:  Friendly ; 4:  Family Orientated ,1: Modern; 2: Supportive; 3: Friendly; 4: Family-Oriented,off_topic
946,Brand Personality - Big W,1:  Modern ; 2:  Dependable ; 3:  Approachable ; 4:  Down-To-Earth ; 5:  Youthful ,1: Modern; 2: Dependable; 3: Approachable; 4: Down-To-Earth; 5: Youthful,off_topic
956,Brand Personality - Big W,1:  Frumpy ; 2:  Old-Fashioned ; 3:  Family Orientated ; 4:  Traditional ; 5:  Dull ,1: Frumpy; 2: Old-Fashioned; 3: Family-Oriented; 4: Traditional; 5: Dull,off_topic
960,Brand Personality - Big W,1:  Family Orientated ; 2:  Modern ; 3:  Down-To-Earth ,1: Family-Oriented; 2: Modern; 3: Down-To-Earth,off_topic
961,Brand Personality - Big W,1:  Down-To-Earth ; 2:  Family Orientated ; 3:  Dependable ; 4:  Honest ; 5:  Traditional ,1: Down-To-Earth; 2: Family-Oriented; 3: Dependable; 4: Honest; 5: Traditional,off_topic
969,Brand Personality - Big W,1:  Old-Fashioned ; 2:  Family Orientated ; 3:  Traditional ,1: Old-Fashioned; 2: Family-Oriented; 3: Traditional,off_topic
971,Brand Personality - Big W,1:  Traditional ; 2:  Vibrant ; 3:  Family Orientated ; 4:  Leader ; 5:  Modern ,1: Traditional; 2: Vibrant; 3: Family-Oriented; 4: Leader; 5: Modern,off_topic
974,Brand Personality - Big W,1:  Vibrant ; 2:  Trustworthy ; 3:  Dependable ; 4:  Friendly ; 5:  Approachable ,1: Vibrant; 2: Trustworthy; 3: Dependable; 4: Friendly; 5: Approachable,off_topic
977,Brand Personality - Big W,1:  Approachable ; 2:  Fun ; 3:  Family Orientated ; 4:  Supportive ; 5:  Friendly ,1: Approachable; 2: Fun; 3: Family-Oriented; 4: Supportive; 5: Friendly,off_topic
979,Brand Personality - Big W,1:  Frumpy ; 2:  Dependable ; 3:  Daggy ; 4:  Boring ; 5:  Old-Fashioned ,1: Frumpy; 2: Dependable; 3: Daggy; 4: Boring; 5: Old-Fashioned,off_topic
980,Brand Personality - Big W,1:  Trendy ; 2:  Family Orientated ; 3:  Stylish ; 4:  Approachable ; 5:  Friendly ,1: Trendy; 2: Family-Oriented; 3: Stylish; 4: Approachable; 5: Friendly,off_topic
985,Brand Personality - Big W,1:  Fun ; 2:  Trustworthy ; 3:  Youthful ,1: Fun; 2: Trustworthy; 3: Youthful,off_topic
986,Brand Personality - Big W,1:  Family Orientated ; 2:  Stylish ; 3:  Trustworthy ; 4:  Approachable ; 5:  Modern ,1: Family-Oriented; 2: Stylish; 3: Trustworthy; 4: Approachable; 5: Modern,off_topic
990,Brand Personality - Big W,1:  Approachable ; 2:  Modern ; 3:  Trendy ; 4:  Family Orientated ; 5:  Youthful ,1: Approachable; 2: Modern; 3: Trendy; 4: Family-Oriented; 5: Youthful,off_topic
997,Brand Personality - Big W,1:  Family Orientated ; 2:  Dependable ; 3:  Approachable ; 4:  Down-To-Earth ; 5:  Trustworthy ,1: Family-Oriented; 2: Dependable; 3: Approachable; 4: Down-To-Earth; 5: Trustworthy,off_topic
1002,Brand Personality - Big W,1:  Down-To-Earth ; 2:  Family Orientated ; 3:  Approachable ; 4:  Trustworthy ; 5:  Traditional ,1: Down-To-Earth; 2: Family-Oriented; 3: Approachable; 4: Trustworthy; 5: Traditional,off_topic
1009,Brand Personality - Big W,1:  Family Orientated ; 2:  Traditional ; 3:  Boring ; 4:  Old-Fashioned ; 5:  Dull ,1: Family-Oriented; 2: Traditional; 3: Boring; 4: Old-Fashioned; 5: Dull,off_topic
1012,Brand Personality - Big W,1:  Stylish ; 2:  Dependable ,1: Stylish; 2: Dependable,off_topic
1025,Brand Personality - Big W,1:  Dependable ; 2:  Traditional ; 3:  Family Orientated ; 4:  Modern ; 5:  Approachable ,1: Dependable; 2: Traditional; 3: Family-Oriented; 4: Modern; 5: Approachable,off_topic
1028,Brand Personality - Big W,1:  Traditional ; 2:  Dependable ; 3:  Down-To-Earth ; 4:  Trustworthy ; 5:  Approachable ,1: Traditional; 2: Dependable; 3: Down-To-Earth; 4: Trustworthy; 5: Approachable,off_topic
1043,Brand Personality - Big W,1:  Family Orientated ; 2:  Traditional ; 3:  Modern ; 4:  Trustworthy ; 5:  Honest ,1: Family-Oriented; 2: Traditional; 3: Modern; 4: Trustworthy; 5: Honest,off_topic
1053,Brand Personality - Big W,1:  Traditional ; 2:  Youthful ; 3:  Dependable ,1: Traditional; 2: Youthful; 3: Dependable,off_topic
1056,Brand Personality - Big W,1:  Old-Fashioned ; 2:  Family Orientated ; 3:  Boring ; 4:  Traditional ; 5:  Dull ,1: Old-Fashioned; 2: Family-Oriented; 3: Boring; 4: Traditional; 5: Dull,off_topic
1057,Brand Personality - Big W,1:  Old-Fashioned ,1: Old-Fashioned,short_or_nonanswer
1063,Brand Personality - Big W,1:  Dependable ; 2:  Family Orientated ; 3:  Trustworthy ,1: Dependable; 2: Family-Oriented; 3: Trustworthy,off_topic
1065,Brand Personality - Big W,1:  Family Orientated ; 2:  Interesting ; 3:  Friendly ; 4:  Fun ,1: Family-Oriented; 2: Interesting; 3: Friendly; 4: Fun,off_topic
1075,Brand Personality - Big W,1:  Honest ; 2:  Dependable ; 3:  Traditional ; 4:  Family Orientated ; 5:  Caring ,1: Honest; 2: Dependable; 3: Traditional; 4: Family-Oriented; 5: Caring,off_topic
1083,Brand Personality - Big W,1:  Family Orientated ; 2:  Modern ; 3:  Stylish ; 4:  Trendy ; 5:  Dependable ,1: Family-Oriented; 2: Modern; 3: Stylish; 4: Trendy; 5: Dependable,off_topic
1090,Brand Personality - Big W,1:  Family Orientated ; 2:  Vibrant ; 3:  Friendly ; 4:  Modern ,1: Family-Oriented; 2: Vibrant; 3: Friendly; 4: Modern,off_topic
1091,Brand Personality - Big W,1:  Dependable ; 2:  Old-Fashioned ,1: Dependable; 2: Old-Fashioned,off_topic
1094,Brand Personality - Big W,1:  Old-Fashioned ; 2:  Trustworthy ; 3:  Dependable ; 4:  Family Orientated ; 5:  Supportive ,1: Old-Fashioned; 2: Trustworthy; 3: Dependable; 4: Family-Oriented; 5: Supportive,off_topic
1098,Brand Personality - Big W,1:  Friendly ; 2:  Down-To-Earth ,1: Friendly; 2: Down-to-Earth,off_topic
